نام بیمارستان,روز هفته,تاریخ مصرف,تعداد مصرف,کد مشتریان,باز یا بسته بودن داروخانه,تخفیفات,تعطیلی مدارس,تعطیلی هفتگی
7,2,8/15/2022,10,1,1,0,0,0
2,2,8/15/2022,56,1,1,0,0,0
4,2,8/15/2022,6,1,1,0,0,0
3,2,8/15/2022,1,1,1,0,0,0
8,2,8/15/2022,13,1,1,0,0,0
9,2,8/15/2022,9,1,1,0,0,0
3,3,8/16/2022,14,1,1,0,0,0
6,3,8/16/2022,13,1,1,0,0,0
7,3,8/16/2022,7,1,1,0,0,0
5,3,8/16/2022,51,1,1,0,0,0
1,3,8/16/2022,24,1,1,0,0,0
4,3,8/16/2022,17,1,1,0,0,0
2,3,8/16/2022,52,1,1,0,0,0
10,3,8/16/2022,52,1,1,0,0,0
9,3,8/16/2022,4,1,1,0,0,0
8,3,8/16/2022,13,1,1,0,0,0
3,4,8/17/2022,79,1,1,0,0,0
10,4,8/17/2022,52,1,1,0,0,0
6,4,8/17/2022,6,1,1,0,0,0
1,4,8/17/2022,28,1,1,0,0,0
5,4,8/17/2022,60,1,1,0,0,0
11,4,8/17/2022,4,1,1,0,0,0
8,4,8/17/2022,11,1,1,0,0,0
9,4,8/17/2022,21,1,1,0,0,0
7,4,8/17/2022,12,1,1,0,0,0
2,4,8/17/2022,49,1,1,0,0,0
4,4,8/17/2022,1,1,1,0,0,0
7,5,8/18/2022,15,1,1,0,0,0
8,5,8/18/2022,6,1,1,0,0,0
1,5,8/18/2022,34,1,1,0,0,0
5,5,8/18/2022,52,1,1,0,0,0
2,5,8/18/2022,49,1,1,0,0,0
4,5,8/18/2022,10,1,1,0,0,0
6,5,8/18/2022,4,1,1,0,0,0
10,5,8/18/2022,40,1,1,0,0,0
11,5,8/18/2022,4,1,1,0,0,0
9,5,8/18/2022,21,1,1,0,0,0
3,5,8/18/2022,103.1,1,1,0,0,0
9,6,8/19/2022,20,1,1,0,1,0
2,6,8/19/2022,26,1,1,0,1,0
1,6,8/19/2022,30,1,1,0,1,0
10,6,8/19/2022,49,1,1,0,1,0
8,6,8/19/2022,11,1,1,0,1,0
5,6,8/19/2022,45,1,1,0,1,0
3,6,8/19/2022,104,1,1,0,1,0
11,6,8/19/2022,8,1,1,0,1,0
6,6,8/19/2022,2,1,1,0,1,0
7,6,8/19/2022,8,1,1,0,1,0
4,6,8/19/2022,2,1,1,0,1,0
2,7,8/20/2022,26,1,1,0,0,0
10,7,8/20/2022,32,1,1,0,0,0
1,7,8/20/2022,35,1,1,0,0,0
9,7,8/20/2022,15,1,1,0,0,0
5,7,8/20/2022,43,1,1,0,0,0
8,7,8/20/2022,6,1,1,0,0,0
11,7,8/20/2022,3,1,1,0,0,0
4,7,8/20/2022,6,1,1,0,0,0
3,7,8/20/2022,89.5,1,1,0,0,0
7,7,8/20/2022,19,1,1,0,0,0
6,7,8/20/2022,10,1,1,0,0,0
4,1,8/21/2022,1,1,1,0,0,0
8,1,8/21/2022,11,1,1,0,0,0
5,1,8/21/2022,77,1,1,0,0,0
6,1,8/21/2022,11,1,1,0,0,0
2,1,8/21/2022,50,1,1,0,0,0
3,1,8/21/2022,104,1,1,0,0,0
9,1,8/21/2022,23,1,1,0,0,0
10,1,8/21/2022,74,1,1,0,0,0
11,1,8/21/2022,8,1,1,0,0,0
1,1,8/21/2022,24,1,1,0,0,0
7,1,8/21/2022,8,1,1,0,0,0
5,2,8/22/2022,46,1,1,0,0,0
4,2,8/22/2022,14,1,1,0,0,0
10,2,8/22/2022,32,1,1,0,0,0
6,2,8/22/2022,3,1,1,0,0,0
1,2,8/22/2022,21,1,1,0,0,0
7,2,8/22/2022,1,1,1,0,0,0
8,2,8/22/2022,20,1,1,0,0,0
9,2,8/22/2022,26,1,1,0,0,0
11,2,8/22/2022,3,1,1,0,0,0
3,2,8/22/2022,138,1,1,0,0,0
2,2,8/22/2022,52,1,1,0,0,0
11,3,8/23/2022,2,1,1,0,0,0
9,3,8/23/2022,20,1,1,0,0,0
4,3,8/23/2022,7,1,1,0,0,0
6,3,8/23/2022,7,1,1,0,0,0
3,3,8/23/2022,49,1,1,0,0,0
7,3,8/23/2022,1,1,1,0,0,0
5,3,8/23/2022,79,1,1,0,0,0
1,3,8/23/2022,24,1,1,0,0,0
8,3,8/23/2022,16,1,1,0,0,0
10,3,8/23/2022,37,1,1,0,0,0
2,3,8/23/2022,48,1,1,0,0,0
4,4,8/24/2022,7,1,1,0,0,0
5,4,8/24/2022,54,1,1,0,0,0
6,4,8/24/2022,2,1,1,0,0,0
8,4,8/24/2022,7,1,1,0,0,0
1,4,8/24/2022,16,1,1,0,0,0
3,4,8/24/2022,24,1,1,0,0,0
11,4,8/24/2022,3,1,1,0,0,0
2,4,8/24/2022,45,1,1,0,0,0
9,4,8/24/2022,24,1,1,0,0,0
10,4,8/24/2022,45,1,1,0,0,0
9,5,8/25/2022,31,1,1,0,0,0
10,5,8/25/2022,49,1,1,0,0,0
8,5,8/25/2022,7,1,1,0,0,0
6,5,8/25/2022,4,1,1,0,0,0
3,5,8/25/2022,8,1,1,0,0,0
1,5,8/25/2022,14,1,1,0,0,0
4,5,8/25/2022,4,1,1,0,0,0
5,5,8/25/2022,67,1,1,0,0,0
2,5,8/25/2022,36,1,1,0,0,0
9,6,8/26/2022,20,1,1,0,1,0
4,6,8/26/2022,14,1,1,0,1,0
10,6,8/26/2022,62,1,1,0,1,0
5,6,8/26/2022,71,1,1,0,1,0
2,6,8/26/2022,37,1,1,0,1,0
1,6,8/26/2022,21,1,1,0,1,0
8,6,8/26/2022,7,1,1,0,1,0
11,6,8/26/2022,5,1,1,0,1,0
6,6,8/26/2022,1,1,1,0,1,0
9,7,8/27/2022,25,1,1,0,0,0
1,7,8/27/2022,17,1,1,0,0,0
2,7,8/27/2022,19,1,1,0,0,0
4,7,8/27/2022,7,1,1,0,0,0
8,7,8/27/2022,10,1,1,0,0,0
11,7,8/27/2022,10,1,1,0,0,0
3,7,8/27/2022,48,1,1,0,0,0
10,7,8/27/2022,44,1,1,0,0,0
5,7,8/27/2022,54,1,1,0,0,0
6,7,8/27/2022,4,1,1,0,0,0
10,1,8/28/2022,55,1,1,0,0,0
1,1,8/28/2022,23,1,1,0,0,0
11,1,8/28/2022,5,1,1,0,0,0
8,1,8/28/2022,10,1,1,0,0,0
7,1,8/28/2022,3,1,1,0,0,0
3,1,8/28/2022,185,1,1,0,0,0
6,1,8/28/2022,2,1,1,0,0,0
4,1,8/28/2022,13,1,1,0,0,0
5,1,8/28/2022,70,1,1,0,0,0
2,1,8/28/2022,9,1,1,0,0,0
9,1,8/28/2022,24,1,1,0,0,0
11,2,8/29/2022,2,1,1,0,0,0
10,2,8/29/2022,24,1,1,0,0,0
2,2,8/29/2022,3,1,1,0,0,0
9,2,8/29/2022,34,1,1,0,0,0
4,2,8/29/2022,10,1,1,0,0,0
7,2,8/29/2022,4,1,1,0,0,0
3,2,8/29/2022,208,1,1,0,0,0
1,2,8/29/2022,19,1,1,0,0,0
6,2,8/29/2022,8,1,1,0,0,0
5,2,8/29/2022,69,1,1,0,0,0
8,2,8/29/2022,10,1,1,0,0,0
6,3,8/30/2022,2,1,1,0,0,0
7,3,8/30/2022,4,1,1,0,0,0
5,3,8/30/2022,98,1,1,0,0,0
11,3,8/30/2022,1,1,1,0,0,0
10,3,8/30/2022,34,1,1,0,0,0
2,3,8/30/2022,9,1,1,0,0,0
3,3,8/30/2022,272,1,1,0,0,0
4,3,8/30/2022,13,1,1,0,0,0
1,3,8/30/2022,15,1,1,0,0,0
9,3,8/30/2022,22,1,1,0,0,0
8,3,8/30/2022,10,1,1,0,0,0
2,4,8/31/2022,6,1,1,0,0,0
1,4,8/31/2022,15,1,1,0,0,0
11,4,8/31/2022,7,1,1,0,0,0
7,4,8/31/2022,5,1,1,0,0,0
10,4,8/31/2022,40,1,1,0,0,0
4,4,8/31/2022,8,1,1,0,0,0
5,4,8/31/2022,90,1,1,0,0,0
6,4,8/31/2022,8,1,1,0,0,0
3,4,8/31/2022,240,1,1,0,0,0
9,4,8/31/2022,19,1,1,0,0,0
8,4,8/31/2022,13,1,1,0,0,0
9,5,9/1/2022,15,1,1,0,0,0
3,5,9/1/2022,162,1,1,0,0,0
1,5,9/1/2022,16,1,1,0,0,0
11,5,9/1/2022,1,1,1,0,0,0
5,5,9/1/2022,74,1,1,0,0,0
2,5,9/1/2022,28,1,1,0,0,0
10,5,9/1/2022,59,1,1,0,0,0
8,5,9/1/2022,11,1,1,0,0,0
4,5,9/1/2022,4,1,1,0,0,0
6,5,9/1/2022,8,1,1,0,0,0
7,5,9/1/2022,5,1,1,0,0,0
6,6,9/2/2022,11,1,1,0,1,0
4,6,9/2/2022,12,1,1,0,1,0
1,6,9/2/2022,13,1,1,0,1,0
9,6,9/2/2022,22,1,1,0,1,0
5,6,9/2/2022,55,1,1,0,1,0
8,6,9/2/2022,8,1,1,0,1,0
2,6,9/2/2022,20,1,1,0,1,0
3,6,9/2/2022,66,1,1,0,1,0
7,6,9/2/2022,4,1,1,0,1,0
10,6,9/2/2022,47,1,1,0,1,0
8,7,9/3/2022,7,1,1,0,0,0
11,7,9/3/2022,11,1,1,0,0,0
7,7,9/3/2022,6,1,1,0,0,0
4,7,9/3/2022,3,1,1,0,0,0
1,7,9/3/2022,18,1,1,0,0,0
10,7,9/3/2022,54,1,1,0,0,0
2,7,9/3/2022,33,1,1,0,0,0
3,7,9/3/2022,59,1,1,0,0,0
5,7,9/3/2022,67,1,1,0,0,0
6,7,9/3/2022,5,1,1,0,0,0
9,7,9/3/2022,22,1,1,0,0,0
1,1,9/4/2022,8,1,1,0,0,0
3,1,9/4/2022,183.5,1,1,0,0,0
11,1,9/4/2022,3,1,1,0,0,0
9,1,9/4/2022,18,1,1,0,0,0
7,1,9/4/2022,3,1,1,0,0,0
2,1,9/4/2022,53,1,1,0,0,0
6,1,9/4/2022,2,1,1,0,0,0
10,1,9/4/2022,45,1,1,0,0,0
8,1,9/4/2022,9,1,1,0,0,0
5,1,9/4/2022,76,1,1,0,0,0
10,2,9/5/2022,58,1,1,0,0,0
9,2,9/5/2022,25,1,1,0,0,0
3,2,9/5/2022,212,1,1,0,0,0
7,2,9/5/2022,5,1,1,0,0,0
6,2,9/5/2022,2,1,1,0,0,0
2,2,9/5/2022,50,1,1,0,0,0
8,2,9/5/2022,6,1,1,0,0,0
5,2,9/5/2022,43,1,1,0,0,0
1,2,9/5/2022,10,1,1,0,0,0
11,2,9/5/2022,7,1,1,0,0,0
4,2,9/5/2022,3,1,1,0,0,0
4,3,9/6/2022,3,1,1,0,0,0
3,3,9/6/2022,139,1,1,0,0,0
8,3,9/6/2022,7,1,1,0,0,0
10,3,9/6/2022,41,1,1,0,0,0
5,3,9/6/2022,45,1,1,0,0,0
2,3,9/6/2022,54,1,1,0,0,0
9,3,9/6/2022,21,1,1,0,0,0
11,3,9/6/2022,11,1,1,0,0,0
7,3,9/6/2022,4,1,1,0,0,0
1,3,9/6/2022,15,1,1,0,0,0
9,4,9/7/2022,22,1,1,0,0,0
8,4,9/7/2022,12,1,1,0,0,0
1,4,9/7/2022,19,1,1,0,0,0
3,4,9/7/2022,24,1,1,0,0,0
5,4,9/7/2022,58,1,1,0,0,0
2,4,9/7/2022,55,1,1,0,0,0
6,4,9/7/2022,9,1,1,0,0,0
4,4,9/7/2022,3,1,1,0,0,0
10,4,9/7/2022,61,1,1,0,0,0
7,4,9/7/2022,2,1,1,0,0,0
11,4,9/7/2022,7,1,1,0,0,0
8,5,9/8/2022,12,1,1,0,0,0
9,5,9/8/2022,21,1,1,0,0,0
1,5,9/8/2022,14,1,1,0,0,0
10,5,9/8/2022,49,1,1,0,0,0
3,5,9/8/2022,44,1,1,0,0,0
5,5,9/8/2022,45,1,1,0,0,0
7,5,9/8/2022,3,1,1,0,0,0
6,5,9/8/2022,1,1,1,0,0,0
11,5,9/8/2022,2,1,1,0,0,0
2,5,9/8/2022,73,1,1,0,0,0
4,5,9/8/2022,1,1,1,0,0,0
10,6,9/9/2022,32,1,1,0,1,0
1,6,9/9/2022,20,1,1,0,1,0
6,6,9/9/2022,3,1,1,0,1,0
5,6,9/9/2022,50,1,1,0,1,0
9,6,9/9/2022,17,1,1,0,1,0
4,6,9/9/2022,5,1,1,0,1,0
2,6,9/9/2022,45,1,1,0,1,0
11,6,9/9/2022,4,1,1,0,1,0
8,6,9/9/2022,13,1,1,0,1,0
3,6,9/9/2022,125,1,1,0,1,0
7,6,9/9/2022,4,1,1,0,1,0
9,7,9/10/2022,13,1,1,0,0,0
11,7,9/10/2022,6,1,1,0,0,0
3,7,9/10/2022,126,1,1,0,0,0
10,7,9/10/2022,56,1,1,0,0,0
5,7,9/10/2022,75,1,1,0,0,0
2,7,9/10/2022,48,1,1,0,0,0
1,7,9/10/2022,15,1,1,0,0,0
4,7,9/10/2022,1,1,1,0,0,0
6,7,9/10/2022,1,1,1,0,0,0
8,7,9/10/2022,8,1,1,0,0,0
6,1,9/11/2022,4,1,1,0,0,0
9,1,9/11/2022,13,1,1,0,0,0
10,1,9/11/2022,44,1,1,0,0,0
1,1,9/11/2022,40,1,1,0,0,0
2,1,9/11/2022,65,1,1,0,0,0
12,1,9/11/2022,7,1,1,0,0,0
8,1,9/11/2022,11,1,1,0,0,0
11,1,9/11/2022,8,1,1,0,0,0
7,1,9/11/2022,5,1,1,0,0,0
3,1,9/11/2022,123,1,1,0,0,0
5,1,9/11/2022,61,1,1,0,0,0
4,1,9/11/2022,1,1,1,0,0,0
11,2,9/12/2022,4,1,1,0,0,0
6,2,9/12/2022,6,1,1,0,0,0
5,2,9/12/2022,48,1,1,0,0,0
3,2,9/12/2022,188,1,1,0,0,0
4,2,9/12/2022,4,1,1,0,0,0
12,2,9/12/2022,8,1,1,0,0,0
10,2,9/12/2022,44,1,1,0,0,0
9,2,9/12/2022,14,1,1,0,0,0
7,2,9/12/2022,3,1,1,0,0,0
2,2,9/12/2022,86,1,1,0,0,0
1,2,9/12/2022,47,1,1,0,0,0
8,2,9/12/2022,8,1,1,0,0,0
3,3,9/13/2022,213,1,1,0,0,0
2,3,9/13/2022,68,1,1,0,0,0
10,3,9/13/2022,22,1,1,0,0,0
5,3,9/13/2022,46,1,1,0,0,0
8,3,9/13/2022,13,1,1,0,0,0
12,3,9/13/2022,8,1,1,0,0,0
4,3,9/13/2022,8,1,1,0,0,0
7,3,9/13/2022,4,1,1,0,0,0
11,3,9/13/2022,4,1,1,0,0,0
9,3,9/13/2022,18,1,1,0,0,0
6,3,9/13/2022,22,1,1,0,0,0
1,3,9/13/2022,37,1,1,0,0,0
7,4,9/14/2022,11,1,1,0,0,0
2,4,9/14/2022,80,1,1,0,0,0
5,4,9/14/2022,75,1,1,0,0,0
6,4,9/14/2022,8,1,1,0,0,0
4,4,9/14/2022,4,1,1,0,0,0
3,4,9/14/2022,202,1,1,0,0,0
9,4,9/14/2022,13,1,1,0,0,0
8,4,9/14/2022,9,1,1,0,0,0
11,4,9/14/2022,2,1,1,0,0,0
10,4,9/14/2022,49,1,1,0,0,0
12,4,9/14/2022,14,1,1,0,0,0
1,4,9/14/2022,54,1,1,0,0,0
4,5,9/15/2022,12,1,1,0,0,0
8,5,9/15/2022,7,1,1,0,0,0
10,5,9/15/2022,21,1,1,0,0,0
5,5,9/15/2022,48,1,1,0,0,0
3,5,9/15/2022,170,1,1,0,0,0
12,5,9/15/2022,17,1,1,0,0,0
7,5,9/15/2022,1,1,1,0,0,0
6,5,9/15/2022,3,1,1,0,0,0
11,5,9/15/2022,6,1,1,0,0,0
2,5,9/15/2022,70,1,1,0,0,0
1,5,9/15/2022,40,1,1,0,0,0
9,5,9/15/2022,8,1,1,0,0,0
8,6,9/16/2022,7,1,1,0,1,0
4,6,9/16/2022,8,1,1,0,1,0
12,6,9/16/2022,18,1,1,0,1,0
10,6,9/16/2022,29,1,1,0,1,0
1,6,9/16/2022,69,1,1,0,1,0
2,6,9/16/2022,53,1,1,0,1,0
7,6,9/16/2022,1,1,1,0,1,0
9,6,9/16/2022,14,1,1,0,1,0
3,6,9/16/2022,153,1,1,0,1,0
5,6,9/16/2022,49,1,1,0,1,0
6,6,9/16/2022,10,1,1,0,1,0
11,7,9/17/2022,1,1,1,0,0,0
4,7,9/17/2022,8,1,1,0,0,0
7,7,9/17/2022,1,1,1,0,0,0
2,7,9/17/2022,45,1,1,0,0,0
1,7,9/17/2022,55,1,1,0,0,0
12,7,9/17/2022,16,1,1,0,0,0
3,7,9/17/2022,166,1,1,0,0,0
9,7,9/17/2022,16,1,1,0,0,0
6,7,9/17/2022,15,1,1,0,0,0
10,7,9/17/2022,31,1,1,0,0,0
5,7,9/17/2022,59,1,1,0,0,0
8,7,9/17/2022,24,1,1,0,0,0
9,1,9/18/2022,21,1,1,0,0,0
5,1,9/18/2022,18,1,1,0,0,0
4,1,9/18/2022,2,1,1,0,0,0
8,1,9/18/2022,11,1,1,0,0,0
3,1,9/18/2022,190,1,1,0,0,0
12,1,9/18/2022,14,1,1,0,0,0
6,1,9/18/2022,20,1,1,0,0,0
2,1,9/18/2022,46,1,1,0,0,0
10,1,9/18/2022,41,1,1,0,0,0
1,1,9/18/2022,31,1,1,0,0,0
11,2,9/19/2022,1,1,1,0,0,0
2,2,9/19/2022,71,1,1,0,0,0
3,2,9/19/2022,208,1,1,0,0,0
7,2,9/19/2022,2,1,1,0,0,0
12,2,9/19/2022,12,1,1,0,0,0
1,2,9/19/2022,58,1,1,0,0,0
10,2,9/19/2022,30,1,1,0,0,0
9,2,9/19/2022,20,1,1,0,0,0
8,2,9/19/2022,16,1,1,0,0,0
6,2,9/19/2022,11,1,1,0,0,0
5,2,9/19/2022,59,1,1,0,0,0
12,3,9/20/2022,1,1,1,0,0,0
5,3,9/20/2022,75,1,1,0,0,0
1,3,9/20/2022,49,1,1,0,0,0
8,3,9/20/2022,14,1,1,0,0,0
7,3,9/20/2022,4,1,1,0,0,0
6,3,9/20/2022,18,1,1,0,0,0
2,3,9/20/2022,77,1,1,0,0,0
3,3,9/20/2022,240,1,1,0,0,0
9,3,9/20/2022,19,1,1,0,0,0
10,3,9/20/2022,33,1,1,0,0,0
2,4,9/21/2022,88,1,1,0,0,0
5,4,9/21/2022,62,1,1,0,0,0
9,4,9/21/2022,22,1,1,0,0,0
3,4,9/21/2022,235,1,1,0,0,0
4,4,9/21/2022,2,1,1,0,0,0
11,4,9/21/2022,2,1,1,0,0,0
7,4,9/21/2022,2,1,1,0,0,0
1,4,9/21/2022,42,1,1,0,0,0
6,4,9/21/2022,15,1,1,0,0,0
8,4,9/21/2022,14,1,1,0,0,0
10,4,9/21/2022,69,1,1,0,0,0
11,5,9/22/2022,8,1,1,0,0,0
2,5,9/22/2022,73,1,1,0,0,0
5,5,9/22/2022,70,1,1,0,0,0
7,5,9/22/2022,2,1,1,0,0,0
10,5,9/22/2022,33,1,1,0,0,0
1,5,9/22/2022,42,1,1,0,0,0
9,5,9/22/2022,27,1,1,0,0,0
3,5,9/22/2022,177,1,1,0,0,0
8,5,9/22/2022,6,1,1,0,0,0
6,5,9/22/2022,9,1,1,0,0,0
2,6,9/23/2022,54,1,1,0,1,0
4,6,9/23/2022,1,1,1,0,1,0
5,6,9/23/2022,25,1,1,0,1,0
3,6,9/23/2022,172,1,1,0,1,0
11,6,9/23/2022,6,1,1,0,1,0
10,6,9/23/2022,20,1,1,0,1,0
7,6,9/23/2022,2,1,1,0,1,0
9,6,9/23/2022,26,1,1,0,1,0
1,6,9/23/2022,53,1,1,0,1,0
8,6,9/23/2022,8,1,1,0,1,0
6,6,9/23/2022,6,1,1,0,1,0
11,7,9/24/2022,13,1,1,0,0,0
9,7,9/24/2022,18,1,1,0,0,0
2,7,9/24/2022,65,1,1,0,0,0
1,7,9/24/2022,45,1,1,0,0,0
6,7,9/24/2022,4,1,1,0,0,0
10,7,9/24/2022,25,1,1,0,0,0
5,7,9/24/2022,56,1,1,0,0,0
8,7,9/24/2022,6,1,1,0,0,0
3,7,9/24/2022,153,1,1,0,0,0
4,7,9/24/2022,7,1,1,0,0,0
10,1,9/25/2022,49,1,1,0,0,0
1,1,9/25/2022,60,1,1,0,0,0
4,1,9/25/2022,6,1,1,0,0,0
2,1,9/25/2022,68,1,1,0,0,0
8,1,9/25/2022,6,1,1,0,0,0
9,1,9/25/2022,14,1,1,0,0,0
3,1,9/25/2022,167,1,1,0,0,0
6,1,9/25/2022,11,1,1,0,0,0
5,1,9/25/2022,42,1,1,0,0,0
11,1,9/25/2022,6,1,1,0,0,0
9,2,9/26/2022,19,1,1,0,0,0
2,2,9/26/2022,47,1,1,0,0,0
1,2,9/26/2022,43,1,1,0,0,0
6,2,9/26/2022,6,1,1,0,0,0
11,2,9/26/2022,3,1,1,0,0,0
4,2,9/26/2022,4,1,1,0,0,0
3,2,9/26/2022,182,1,1,0,0,0
8,2,9/26/2022,8,1,1,0,0,0
5,2,9/26/2022,49,1,1,0,0,0
10,2,9/26/2022,38,1,1,0,0,0
2,3,9/27/2022,60,1,1,0,0,0
3,3,9/27/2022,164,1,1,0,0,0
9,3,9/27/2022,11,1,1,0,0,0
10,3,9/27/2022,17,1,1,0,0,0
5,3,9/27/2022,53,1,1,0,0,0
6,3,9/27/2022,1,1,1,0,0,0
4,3,9/27/2022,3,1,1,0,0,0
1,3,9/27/2022,84,1,1,0,0,0
11,3,9/27/2022,3,1,1,0,0,0
8,3,9/27/2022,3,1,1,0,0,0
8,4,9/28/2022,11,1,1,0,0,0
1,4,9/28/2022,41,1,1,0,0,0
2,4,9/28/2022,88,1,1,0,0,0
3,4,9/28/2022,168,1,1,0,0,0
9,4,9/28/2022,18,1,1,0,0,0
11,4,9/28/2022,4,1,1,0,0,0
10,4,9/28/2022,32,1,1,0,0,0
5,4,9/28/2022,78,1,1,0,0,0
7,4,9/28/2022,4,1,1,0,0,0
4,5,9/29/2022,1,1,1,0,0,0
1,5,9/29/2022,35,1,1,0,0,0
2,5,9/29/2022,68,1,1,0,0,0
3,5,9/29/2022,150,1,1,0,0,0
9,5,9/29/2022,27,1,1,0,0,0
8,5,9/29/2022,10,1,1,0,0,0
11,5,9/29/2022,6,1,1,0,0,0
7,5,9/29/2022,2,1,1,0,0,0
10,5,9/29/2022,34,1,1,0,0,0
5,5,9/29/2022,89,1,1,0,0,0
1,6,9/30/2022,51,1,1,0,1,0
6,6,9/30/2022,1,1,1,0,1,0
7,6,9/30/2022,2,1,1,0,1,0
4,6,9/30/2022,1,1,1,0,1,0
3,6,9/30/2022,134,1,1,0,1,0
2,6,9/30/2022,59,1,1,0,1,0
8,6,9/30/2022,5,1,1,0,1,0
9,6,9/30/2022,21,1,1,0,1,0
11,6,9/30/2022,8,1,1,0,1,0
5,6,9/30/2022,103,1,1,0,1,0
10,6,9/30/2022,34,1,1,0,1,0
11,7,10/1/2022,19,1,1,0,0,0
1,7,10/1/2022,39,1,1,0,0,0
8,7,10/1/2022,7,1,1,0,0,0
7,7,10/1/2022,4,1,1,0,0,0
10,7,10/1/2022,28,1,1,0,0,0
3,7,10/1/2022,139,1,1,0,0,0
5,7,10/1/2022,60,1,1,0,0,0
2,7,10/1/2022,61,1,1,0,0,0
4,7,10/1/2022,4,1,1,0,0,0
9,7,10/1/2022,21,1,1,0,0,0
10,1,10/2/2022,28,1,1,0,0,0
11,1,10/2/2022,6,1,1,0,0,0
8,1,10/2/2022,3,1,1,0,0,0
2,1,10/2/2022,60,1,1,0,0,0
9,1,10/2/2022,13,1,1,0,0,0
5,1,10/2/2022,47,1,1,0,0,0
3,1,10/2/2022,183,1,1,0,0,0
7,1,10/2/2022,1,1,1,0,0,0
6,1,10/2/2022,3,1,1,0,0,0
1,1,10/2/2022,69,1,1,0,0,0
7,2,10/3/2022,1,1,1,0,0,0
3,2,10/3/2022,175,1,1,0,0,0
5,2,10/3/2022,51,1,1,0,0,0
1,2,10/3/2022,53,1,1,0,0,0
2,2,10/3/2022,52,1,1,0,0,0
8,2,10/3/2022,5,1,1,0,0,0
10,2,10/3/2022,36,1,1,0,0,0
4,2,10/3/2022,1,1,1,0,0,0
11,2,10/3/2022,12,1,1,0,0,0
9,2,10/3/2022,14,1,1,0,0,0
6,2,10/3/2022,13,1,1,0,0,0
9,3,10/4/2022,19,1,1,0,0,0
5,3,10/4/2022,41,1,1,0,0,0
6,3,10/4/2022,9,1,1,0,0,0
3,3,10/4/2022,172,1,1,0,0,0
10,3,10/4/2022,29,1,1,0,0,0
11,3,10/4/2022,16,1,1,0,0,0
7,3,10/4/2022,3,1,1,0,0,0
2,3,10/4/2022,55,1,1,0,0,0
8,3,10/4/2022,3,1,1,0,0,0
1,3,10/4/2022,46,1,1,0,0,0
1,4,10/5/2022,47,1,1,0,0,0
6,4,10/5/2022,5,1,1,0,0,0
3,4,10/5/2022,151,1,1,0,0,0
5,4,10/5/2022,39,1,1,0,0,0
8,4,10/5/2022,2,1,1,0,0,0
11,4,10/5/2022,5,1,1,0,0,0
7,4,10/5/2022,4,1,1,0,0,0
10,4,10/5/2022,22,1,1,0,0,0
9,4,10/5/2022,25,1,1,0,0,0
2,4,10/5/2022,23,1,1,0,0,0
9,5,10/6/2022,21,1,1,0,0,0
3,5,10/6/2022,148,1,1,0,0,0
5,5,10/6/2022,49,1,1,0,0,0
10,5,10/6/2022,39,1,1,0,0,0
6,5,10/6/2022,10,1,1,0,0,0
4,5,10/6/2022,1,1,1,0,0,0
2,5,10/6/2022,19,1,1,0,0,0
7,5,10/6/2022,2,1,1,0,0,0
1,5,10/6/2022,51,1,1,0,0,0
11,5,10/6/2022,2,1,1,0,0,0
8,5,10/6/2022,1,1,1,0,0,0
2,6,10/7/2022,16,1,1,0,1,0
1,6,10/7/2022,57,1,1,0,1,0
6,6,10/7/2022,8,1,1,0,1,0
3,6,10/7/2022,162,1,1,0,1,0
8,6,10/7/2022,4,1,1,0,1,0
11,6,10/7/2022,3,1,1,0,1,0
7,6,10/7/2022,3,1,1,0,1,0
10,6,10/7/2022,42,1,1,0,1,0
4,6,10/7/2022,9,1,1,0,1,0
5,6,10/7/2022,48,1,1,0,1,0
9,6,10/7/2022,26,1,1,0,1,0
1,7,10/8/2022,63,1,1,0,0,0
2,7,10/8/2022,34,1,1,0,0,0
11,7,10/8/2022,6,1,1,0,0,0
6,7,10/8/2022,4,1,1,0,0,0
3,7,10/8/2022,139,1,1,0,0,0
5,7,10/8/2022,31,1,1,0,0,0
10,7,10/8/2022,29,1,1,0,0,0
7,7,10/8/2022,2,1,1,0,0,0
8,7,10/8/2022,9,1,1,0,0,0
9,7,10/8/2022,20,1,1,0,0,0
8,1,10/9/2022,5,1,1,0,0,0
2,1,10/9/2022,48,1,1,0,0,0
4,1,10/9/2022,6,1,1,0,0,0
3,1,10/9/2022,80,1,1,0,0,0
11,1,10/9/2022,4,1,1,0,0,0
6,1,10/9/2022,6,1,1,0,0,0
5,1,10/9/2022,55,1,1,0,0,0
9,1,10/9/2022,43,1,1,0,0,0
10,1,10/9/2022,50,1,1,0,0,0
1,1,10/9/2022,48,1,1,0,0,0
7,1,10/9/2022,3,1,1,0,0,0
3,2,10/10/2022,120,1,1,0,0,0
4,2,10/10/2022,4,1,1,0,0,0
11,2,10/10/2022,4,1,1,0,0,0
8,2,10/10/2022,8,1,1,0,0,0
1,2,10/10/2022,58,1,1,0,0,0
10,2,10/10/2022,50,1,1,0,0,0
6,2,10/10/2022,2,1,1,0,0,0
5,2,10/10/2022,82,1,1,0,0,0
7,2,10/10/2022,3,1,1,0,0,0
2,2,10/10/2022,34,1,1,0,0,0
9,2,10/10/2022,41,1,1,0,0,0
5,3,10/11/2022,65,1,1,0,0,0
3,3,10/11/2022,169,1,1,0,0,0
